OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,AgeinDays,HasName,Hour,Weekday,Month,Year,TimeofDay,IsMix,SimpleBreed,SimpleColor,Intact,Sex,Lifestage
0,16,0,3,640,41,365.0,1,17,2,7,2015,0,1,80,3,0,0,0
4,14,0,3,640,111,365.0,0,9,4,6,2014,2,1,80,4,0,0,0
0,16,1,3,1066,38,365.0,1,16,2,11,2014,0,1,159,2,0,0,0
0,16,0,3,640,63,1095.0,0,12,5,7,2015,1,1,80,3,0,0,0
3,16,1,3,962,318,730.0,1,12,3,4,2015,1,1,136,27,0,0,0
3,16,1,3,1066,86,730.0,1,19,5,9,2014,0,1,159,3,0,0,0
3,16,0,2,639,204,4380.0,1,12,1,4,2015,1,0,80,12,0,1,0
0,16,1,3,1350,308,365.0,0,18,6,1,2015,0,0,216,26,0,0,0
0,16,0,3,637,320,120.0,1,13,1,7,2015,1,1,79,27,0,0,1
0,16,1,3,847,5,2555.0,1,17,3,11,2014,0,1,124,2,0,0,0
0,6,0,3,640,216,90.0,1,9,4,7,2014,2,1,80,16,0,0,1
4,12,0,2,640,5,365.0,1,15,4,2,2014,1,1,80,2,0,1,0
4,12,1,1,897,130,180.0,0,14,6,6,2015,1,0,124,4,1,1,1
2,13,1,2,1066,320,730.0,1,8,2,12,2014,2,1,159,27,0,1,0
0,16,1,3,450,252,2190.0,1,16,1,12,2013,0,1,61,20,0,0,0
0,16,0,3,1271,260,365.0,1,14,5,8,2014,1,1,189,21,0,0,0
3,16,1,2,383,307,365.0,1,17,1,5,2015,0,1,55,26,0,1,0
4,14,0,0,640,14,365.0,0,9,1,1,2015,2,1,80,2,1,0,0
2,15,0,3,640,296,3650.0,1,14,3,2,2016,1,1,80,25,0,0,0
3,16,1,2,847,358,1460.0,1,18,6,5,2014,0,1,124,28,0,1,0
0,6,0,3,640,296,365.0,1,17,1,12,2013,0,1,80,25,0,0,0
0,16,0,3,1059,220,5475.0,1,18,5,2,2014,0,1,156,16,0,0,0
0,16,0,3,640,296,60.0,1,17,1,7,2015,0,1,80,25,0,0,1
3,16,1,2,695,25,730.0,1,18,4,11,2015,0,0,98,2,0,1,0
3,16,1,2,559,307,2190.0,1,17,3,7,2014,0,1,70,26,0,1,0
4,14,0,2,637,38,365.0,0,9,7,6,2014,2,1,79,2,0,1,0
4,12,0,0,640,5,14.0,1,14,5,9,2015,1,1,80,2,1,0,1
0,6,1,3,890,98,60.0,0,17,1,1,2014,0,0,124,4,0,0,1
4,12,0,1,640,220,60.0,1,15,4,11,2014,1,1,80,16,1,1,1
0,16,1,3,116,289,30.0,1,11,7,8,2015,1,0,16,23,0,0,1
4,12,0,3,640,105,2190.0,1,10,4,11,2015,2,1,80,4,0,0,0
4,12,1,1,1191,274,180.0,1,13,4,8,2015,1,1,172,23,1,1,1
0,16,1,2,980,5,730.0,0,17,3,11,2014,0,1,137,2,0,1,0
3,16,0,3,640,296,365.0,1,17,5,6,2014,0,1,80,25,0,0,0
4,12,0,0,640,38,21.0,0,15,7,4,2014,1,1,80,2,1,0,1
4,12,1,3,1066,250,240.0,1,17,5,12,2014,0,1,159,18,0,0,1
4,12,1,3,1066,6,730.0,1,17,5,12,2014,0,1,159,2,0,0,0
3,16,1,3,847,88,1460.0,1,12,6,5,2015,1,1,124,4,0,0,0
3,16,1,3,329,165,365.0,1,0,6,9,2015,3,0,42,7,0,0,0
4,12,0,3,632,104,3650.0,1,16,6,2,2014,0,1,78,4,0,0,0
0,16,1,2,847,318,730.0,1,16,5,3,2014,0,1,124,27,0,1,0
4,14,0,0,640,291,730.0,0,15,6,3,2014,1,1,80,24,1,0,0
3,16,1,1,1066,47,365.0,1,11,3,3,2014,1,1,159,3,1,1,0
0,16,0,2,640,216,730.0,0,16,1,1,2016,0,1,80,16,0,1,0
4,12,1,3,696,278,730.0,1,13,3,7,2015,1,1,98,23,0,0,0
0,16,0,2,640,63,60.0,1,16,1,8,2015,0,1,80,3,0,1,1
0,16,1,2,450,320,365.0,1,14,6,12,2013,1,1,61,27,0,1,0
0,16,1,2,562,88,60.0,0,18,4,10,2014,0,0,72,4,0,1,1
0,16,1,2,1147,289,210.0,0,19,6,6,2015,0,0,167,23,0,1,1
4,12,1,3,1065,41,1095.0,1,11,4,2,2015,1,0,159,3,0,0,0
4,14,0,0,640,291,90.0,0,14,5,4,2014,1,1,80,24,1,0,1
2,3,1,3,223,114,365.0,1,13,2,5,2015,1,0,33,4,0,0,0
4,12,0,3,632,139,1095.0,1,11,3,9,2014,1,1,78,6,0,0,0
4,12,0,0,640,38,60.0,1,15,2,9,2015,1,1,80,2,1,0,1
0,16,1,2,811,329,60.0,1,11,5,10,2013,1,1,117,27,0,1,1
3,16,1,2,847,358,1095.0,1,17,6,10,2015,0,1,124,28,0,1,0
3,16,1,3,1221,259,1825.0,1,17,2,5,2014,0,1,181,20,0,0,0
0,16,1,3,1342,318,365.0,0,14,1,1,2014,1,0,215,27,0,0,0
4,12,0,1,640,104,21.0,0,17,5,8,2015,0,1,80,4,1,1,1
0,6,0,3,640,41,120.0,0,12,4,12,2015,1,1,80,3,0,0,1
4,12,1,3,1066,38,1095.0,1,16,3,10,2014,0,1,159,2,0,0,0
3,16,1,3,134,250,2555.0,1,11,5,1,2014,1,0,17,18,0,0,0
4,12,1,0,1066,289,210.0,1,10,5,7,2015,2,1,159,23,1,0,1
2,15,0,2,632,38,5840.0,1,9,4,8,2015,2,1,78,2,0,1,0
0,16,0,0,637,63,60.0,1,12,5,12,2015,1,1,79,3,1,0,1
0,16,0,3,922,111,1460.0,1,18,5,6,2014,0,1,129,4,0,0,0
4,12,1,3,450,131,730.0,0,17,7,1,2014,0,1,61,5,0,0,0
4,12,1,0,1116,38,60.0,0,18,4,6,2014,0,1,163,2,1,0,1
0,6,0,3,640,68,60.0,1,12,6,6,2015,1,1,80,3,0,0,1
3,16,1,2,1066,129,2190.0,1,13,5,12,2015,1,1,159,4,0,1,0
0,16,1,2,617,163,60.0,0,17,2,2,2015,0,1,75,7,0,1,1
0,16,1,3,1066,329,60.0,1,14,5,6,2015,1,1,159,27,0,0,1
0,16,1,3,1274,274,60.0,1,18,7,12,2014,0,1,190,23,0,0,1
0,16,1,3,60,226,60.0,1,14,2,5,2015,1,0,13,18,0,0,1
0,16,1,3,1049,307,1095.0,1,17,7,8,2015,0,1,155,26,0,0,0
4,12,0,3,640,296,90.0,1,12,4,9,2015,1,1,80,25,0,0,1
4,12,0,0,640,41,60.0,0,15,6,7,2014,1,1,80,3,1,0,1
0,6,1,2,450,163,30.0,0,18,1,3,2014,0,1,61,7,0,1,1
3,16,0,3,632,111,1460.0,1,18,1,11,2013,0,1,78,4,0,0,0
0,6,0,2,1207,41,60.0,1,16,7,10,2014,0,1,174,3,0,1,1
1,8,1,1,1170,38,180.0,0,19,1,12,2014,0,1,170,2,1,1,1
4,12,0,4,640,111,14.0,0,18,1,5,2015,0,1,80,4,2,2,1
4,12,0,1,639,195,2.0,0,11,6,7,2015,1,0,80,12,1,1,1
3,16,1,3,383,250,2190.0,1,18,6,4,2015,0,1,55,18,0,0,0
0,16,1,3,1066,41,330.0,1,17,2,1,2016,0,1,159,3,0,0,1
2,15,0,0,640,63,30.0,1,14,2,11,2014,1,1,80,3,1,0,1
4,12,0,1,640,211,7.0,0,14,6,6,2014,1,1,80,15,1,1,1
3,16,1,3,438,25,730.0,1,12,1,7,2015,1,1,60,2,0,0,0
0,16,0,2,640,104,60.0,1,18,1,3,2015,0,1,80,4,0,1,1
3,16,1,3,1105,274,730.0,1,13,3,8,2015,1,1,161,23,0,0,0
2,10,1,0,1083,88,730.0,0,9,2,7,2015,2,0,159,4,1,0,0
0,6,0,3,640,296,60.0,1,17,7,8,2014,0,1,80,25,0,0,1
0,16,1,2,406,103,90.0,1,17,1,5,2014,0,0,57,4,0,1,1
4,12,0,1,640,167,28.0,0,18,3,11,2013,0,1,80,8,1,1,1
4,12,1,3,1119,351,365.0,1,12,3,12,2013,1,0,163,27,0,0,0
2,0,1,1,307,98,730.0,1,10,3,6,2015,2,1,42,4,1,1,0
0,16,1,2,847,38,210.0,1,15,7,11,2015,1,1,124,2,0,1,1
3,16,1,3,450,130,2190.0,1,16,1,4,2015,0,1,61,4,0,0,0
0,16,1,2,74,320,300.0,1,19,3,9,2015,0,1,15,27,0,1,1
0,16,1,2,890,38,730.0,1,15,1,12,2015,1,0,124,2,0,1,0
0,16,1,2,847,38,365.0,1,18,2,12,2015,0,1,124,2,0,1,0
2,15,0,4,640,196,730.0,0,10,6,9,2014,2,1,80,12,2,2,0
4,12,1,4,847,88,6.0,0,9,6,3,2015,2,1,124,4,2,2,1
4,12,1,2,1178,38,300.0,1,17,3,11,2014,0,0,170,2,0,1,1
3,16,1,2,249,210,730.0,1,18,4,5,2014,0,1,39,14,0,1,0
2,15,1,0,1365,114,730.0,0,12,1,11,2015,1,1,219,4,1,0,0
1,7,1,2,250,98,365.0,1,14,6,10,2013,1,0,39,4,0,1,0
4,12,0,2,640,168,1095.0,1,12,5,7,2014,1,1,80,8,0,1,0
0,6,1,3,450,25,730.0,1,12,6,8,2014,1,1,61,2,0,0,0
4,12,1,0,811,318,60.0,1,17,4,9,2015,0,1,117,27,1,0,1
3,16,0,3,640,68,365.0,1,14,2,10,2013,1,1,80,3,0,0,0
4,12,1,1,1066,226,730.0,0,11,2,7,2014,1,1,159,18,1,1,0
0,16,1,2,74,320,120.0,1,18,2,7,2014,0,1,15,27,0,1,1
0,16,1,2,450,86,2555.0,1,13,4,6,2015,1,1,61,3,0,1,0
4,12,0,1,640,5,730.0,1,13,4,2,2016,1,1,80,2,1,1,0
0,16,1,3,1180,320,60.0,1,18,1,2,2015,0,0,170,27,0,0,1
0,16,0,3,640,291,90.0,1,13,3,11,2015,1,1,80,24,0,0,1
4,14,0,0,640,86,365.0,0,9,1,8,2015,2,1,80,3,1,0,0
0,6,0,3,640,320,120.0,1,7,5,9,2014,2,1,80,27,0,0,1
0,16,1,2,847,274,730.0,1,14,2,7,2014,1,1,124,23,0,1,0
4,14,0,0,640,139,150.0,0,9,4,9,2015,2,1,80,6,1,0,1
4,12,1,0,74,165,150.0,1,16,4,10,2014,0,1,15,7,1,0,1
2,13,1,2,1066,250,1095.0,1,12,2,2,2014,1,1,159,18,0,1,0
0,16,1,3,1196,36,300.0,1,18,7,3,2015,0,0,173,2,0,0,1
3,16,1,2,878,307,1095.0,1,18,4,10,2014,0,0,124,26,0,1,0
3,16,1,2,1304,5,1095.0,1,11,7,10,2014,1,0,198,2,0,1,0
0,16,0,2,640,63,3285.0,1,19,5,12,2013,0,1,80,3,0,1,0
4,14,0,3,640,320,2555.0,0,9,3,9,2015,2,1,80,27,0,0,0
0,16,1,2,450,137,1825.0,1,19,2,9,2014,0,1,61,5,0,1,0
4,12,1,3,450,36,730.0,0,11,2,3,2015,1,1,61,2,0,0,0
3,16,1,2,1026,13,730.0,1,12,6,3,2015,1,1,150,2,0,1,0
0,16,0,1,632,216,60.0,1,17,4,8,2014,0,1,78,16,1,1,1
3,16,1,3,1066,86,365.0,1,16,5,9,2014,0,1,159,3,0,0,0
0,6,0,2,640,5,1095.0,1,8,3,1,2015,2,1,80,2,0,1,0
3,16,1,2,1066,289,1095.0,1,16,7,3,2014,0,1,159,23,0,1,0
4,12,1,3,327,250,365.0,1,13,3,6,2015,1,0,42,18,0,0,0
0,6,0,3,1251,211,60.0,1,17,7,11,2014,0,1,184,15,0,0,1
4,12,0,1,640,216,14.0,0,16,6,7,2014,0,1,80,16,1,1,1
0,16,0,2,640,220,60.0,1,17,4,7,2015,0,1,80,16,0,1,1
0,16,1,2,249,38,120.0,1,17,3,12,2015,0,1,39,2,0,1,1
3,16,1,3,1066,98,365.0,1,17,2,12,2013,0,1,159,4,0,0,0
0,16,1,3,696,114,365.0,1,18,1,2,2016,0,1,98,4,0,0,0
0,16,1,3,249,130,120.0,1,15,1,10,2014,1,1,39,4,0,0,1
3,16,1,3,681,5,1460.0,1,18,2,7,2014,0,1,95,2,0,0,0
0,16,1,2,450,289,730.0,1,18,7,11,2013,0,1,61,23,0,1,0
0,16,1,3,307,320,365.0,1,17,7,10,2015,0,1,42,27,0,0,0
4,12,1,0,1066,329,21.0,0,14,6,7,2015,1,1,159,27,1,0,1
4,12,0,0,640,104,21.0,0,16,3,5,2014,0,1,80,4,1,0,1
0,16,0,3,640,38,1095.0,1,16,3,2,2014,0,1,80,2,0,0,0
4,12,0,0,640,14,28.0,0,16,6,4,2015,0,1,80,2,1,0,1
4,12,0,2,640,216,3650.0,1,12,6,8,2015,1,1,80,16,0,1,0
3,16,1,2,450,128,1460.0,1,17,1,2,2014,0,1,61,4,0,1,0
3,16,1,2,1373,320,60.0,1,18,2,1,2015,0,0,219,27,0,1,1
0,11,1,2,307,130,730.0,1,18,1,4,2015,0,1,42,4,0,1,0
3,16,1,3,847,358,3285.0,1,11,7,2,2015,1,1,124,28,0,0,0
4,12,1,1,1066,86,2.0,0,16,6,4,2015,0,1,159,3,1,1,1
4,12,1,1,1365,165,7.0,1,15,6,2,2014,1,1,219,7,1,1,1
0,16,0,3,640,216,150.0,0,14,5,10,2013,1,1,80,16,0,0,1
4,12,1,0,1066,289,365.0,0,11,2,11,2014,1,1,159,23,1,0,0
0,16,1,2,847,38,60.0,1,17,7,1,2016,0,1,124,2,0,1,1
0,16,0,3,640,167,60.0,1,18,5,11,2014,0,1,80,8,0,0,1
4,12,0,4,640,194,14.0,1,16,1,8,2014,0,1,80,12,2,2,1
4,12,1,1,391,252,2920.0,1,11,6,4,2014,1,0,55,20,1,1,0
4,12,1,0,696,36,30.0,0,13,5,6,2015,1,1,98,2,1,0,1
2,0,1,1,59,98,730.0,0,15,5,11,2014,1,0,12,4,1,1,0
2,15,1,0,720,114,365.0,0,7,4,9,2014,2,0,98,4,1,0,0
4,12,1,2,280,5,300.0,0,15,1,11,2013,1,1,40,2,0,1,1
0,16,1,2,407,56,180.0,1,16,5,10,2013,0,1,57,3,0,1,1
4,12,1,1,450,38,365.0,1,15,3,8,2015,1,1,61,2,1,1,0
0,16,1,2,810,329,60.0,1,15,3,11,2013,1,0,117,27,0,1,1
0,16,0,3,640,149,1095.0,1,12,7,1,2015,1,1,80,6,0,0,0
0,16,0,3,640,38,730.0,1,15,6,4,2015,1,1,80,2,0,0,0
3,16,1,2,737,250,1460.0,1,18,2,10,2015,0,1,102,18,0,1,0
0,16,1,3,538,130,60.0,1,15,6,7,2015,1,1,67,4,0,0,1
4,12,0,0,632,5,28.0,1,15,7,10,2013,1,1,78,2,1,0,1
4,12,1,2,847,289,365.0,1,11,2,1,2016,1,1,124,23,0,1,0
0,16,1,2,450,250,2920.0,1,16,3,11,2015,0,1,61,18,0,1,0
3,16,1,3,1071,289,2190.0,1,13,2,4,2015,1,0,159,23,0,0,0
2,0,1,0,1066,130,730.0,0,9,5,3,2015,2,1,159,4,1,0,0
0,6,1,3,27,318,730.0,1,11,3,11,2015,1,1,7,27,0,0,0
4,12,1,2,629,250,730.0,1,12,7,5,2014,1,1,77,18,0,1,0
4,12,1,0,1066,98,730.0,1,12,6,12,2014,1,1,159,4,1,0,0
0,16,1,3,45,38,365.0,0,18,6,9,2014,0,1,10,2,0,0,0
4,12,1,3,1066,10,365.0,1,12,3,10,2014,1,1,159,2,0,0,0
4,12,1,2,764,318,1825.0,1,18,6,11,2013,0,1,104,27,0,1,0
4,12,0,0,640,296,14.0,0,13,5,10,2013,1,1,80,25,1,0,1
3,16,1,2,720,88,2920.0,1,13,2,7,2014,1,0,98,4,0,1,0
0,6,0,2,640,104,90.0,1,17,7,7,2014,0,1,80,4,0,1,1
0,6,1,3,1196,25,3285.0,1,8,5,1,2016,2,0,173,2,0,0,0
4,12,0,3,640,104,730.0,1,13,2,1,2015,1,1,80,4,0,0,0
0,16,0,3,640,104,150.0,1,17,1,1,2014,0,1,80,4,0,0,1
4,12,0,0,640,296,60.0,0,15,2,9,2015,1,1,80,25,1,0,1
4,14,0,0,640,296,180.0,0,9,1,2,2015,2,1,80,25,1,0,1
0,16,1,3,696,307,365.0,1,14,5,6,2015,1,1,98,26,0,0,0
4,12,1,3,450,353,5475.0,1,18,3,8,2015,0,1,61,27,0,0,0
3,16,1,2,1246,31,2190.0,1,16,4,4,2015,0,0,183,2,0,1,0
3,16,1,1,696,36,2920.0,1,11,2,2,2014,1,1,98,2,1,1,0
4,14,0,3,640,295,90.0,0,18,2,1,2016,0,1,80,24,0,0,1
0,16,1,3,216,250,730.0,1,11,1,7,2015,1,0,33,18,0,0,0
0,6,1,2,737,88,30.0,1,12,7,10,2014,1,1,102,4,0,1,1
0,16,1,3,365,353,365.0,1,16,1,7,2014,0,1,52,27,0,0,0
0,16,0,2,640,216,2555.0,1,18,4,10,2015,0,1,80,16,0,1,0
4,12,1,0,1232,358,365.0,1,14,5,3,2014,1,1,182,28,1,0,0
0,11,0,3,640,104,90.0,0,19,1,2,2014,0,1,80,4,0,0,1
4,14,0,0,636,68,365.0,0,9,1,7,2014,2,0,79,3,1,0,0
4,12,0,3,637,139,730.0,1,14,2,11,2013,1,1,79,6,0,0,0
2,15,0,1,640,216,150.0,0,9,1,9,2014,2,1,80,16,1,1,1
0,16,1,3,1191,274,365.0,1,16,7,10,2013,0,1,172,23,0,0,0
4,12,0,2,640,41,1825.0,1,13,7,10,2015,1,1,80,3,0,1,0
0,16,0,3,640,86,60.0,0,14,2,12,2013,1,1,80,3,0,0,1
2,15,0,0,632,104,30.0,0,15,5,9,2015,1,1,78,4,1,0,1
4,14,0,1,640,104,150.0,0,9,2,10,2014,2,1,80,4,1,1,1
0,16,1,2,249,329,365.0,1,16,5,9,2015,0,1,39,27,0,1,0
0,6,1,3,1066,38,1825.0,1,9,5,2,2015,2,1,159,2,0,0,0
0,16,1,2,559,250,90.0,1,17,5,8,2014,0,1,70,18,0,1,1
4,12,1,2,847,10,2190.0,1,11,7,10,2014,1,1,124,2,0,1,0
0,16,1,3,696,36,1095.0,1,18,1,7,2015,0,1,98,2,0,0,0
0,16,0,3,640,104,90.0,1,13,1,10,2014,1,1,80,4,0,0,1
3,16,1,2,1344,342,300.0,1,17,4,9,2015,0,0,215,27,0,1,1
3,16,1,2,1083,130,730.0,1,18,4,3,2015,0,0,159,4,0,1,0
4,12,0,1,640,332,7.0,0,17,2,7,2014,0,1,80,27,1,1,1
0,16,1,3,450,274,365.0,1,9,6,12,2014,2,1,61,23,0,0,0
0,16,0,2,632,86,60.0,1,17,4,10,2013,0,1,78,3,0,1,1
0,16,1,2,1158,24,300.0,1,14,2,12,2014,1,1,168,2,0,1,1
4,12,0,0,640,5,30.0,1,14,1,8,2014,1,1,80,2,1,0,1
0,16,0,2,1059,318,2190.0,1,11,4,7,2015,1,1,156,27,0,1,0
3,16,1,1,1291,5,1095.0,1,12,6,2,2016,1,1,196,2,1,1,0
0,6,0,3,640,5,90.0,1,17,2,11,2015,0,1,80,2,0,0,1
4,12,0,3,640,111,730.0,0,13,1,7,2014,1,1,80,4,0,0,0
3,16,1,2,930,342,1095.0,1,17,7,2,2015,0,0,130,27,0,1,0
4,12,1,3,547,51,1460.0,1,12,5,7,2014,1,0,70,3,0,0,0
0,16,1,3,450,353,1095.0,1,17,6,6,2014,0,1,61,27,0,0,0
4,12,0,2,640,38,60.0,1,0,3,11,2015,3,1,80,2,0,1,1
3,16,1,2,55,98,2920.0,1,18,3,4,2014,0,1,12,4,0,1,0
3,16,1,3,474,318,730.0,1,12,2,5,2014,1,0,61,27,0,0,0
4,12,1,2,463,289,365.0,1,16,1,9,2015,0,0,61,23,0,1,0
3,16,1,1,696,252,730.0,1,17,1,12,2015,0,1,98,20,1,1,0
0,16,0,2,640,216,60.0,0,17,3,5,2014,0,1,80,16,0,1,1
3,16,1,2,1066,86,1095.0,1,17,3,5,2014,0,1,159,3,0,1,0
4,12,0,1,640,38,30.0,1,13,6,11,2014,1,1,80,2,1,1,1
0,16,1,3,1149,88,60.0,1,12,3,11,2014,1,0,167,4,0,0,1
4,14,0,4,632,220,365.0,0,9,6,1,2015,2,1,78,16,2,2,0
4,12,0,0,632,104,30.0,1,14,3,10,2014,1,1,78,4,1,0,1
3,16,1,3,811,317,1460.0,1,17,1,4,2014,0,1,117,26,0,0,0
4,12,1,2,909,38,3650.0,1,14,7,12,2014,1,1,127,2,0,1,0
2,15,0,1,640,38,60.0,0,15,2,7,2014,1,1,80,2,1,1,1
4,14,0,3,640,139,730.0,0,9,5,8,2014,2,1,80,6,0,0,0
0,16,1,3,847,318,730.0,1,14,4,10,2015,1,1,124,27,0,0,0
3,16,0,3,640,104,730.0,1,18,7,11,2013,0,1,80,4,0,0,0
4,12,0,0,640,295,1095.0,0,14,5,10,2015,1,1,80,24,1,0,0
0,16,0,3,640,111,90.0,0,18,1,12,2013,0,1,80,4,0,0,1
3,16,1,2,125,38,1095.0,1,19,4,6,2015,0,1,17,2,0,1,0
4,14,0,0,640,139,365.0,0,9,3,3,2015,2,1,80,6,1,0,0
3,16,1,0,962,131,4380.0,1,14,7,10,2015,1,1,136,5,1,0,0
0,16,0,2,640,104,90.0,1,18,2,7,2014,0,1,80,4,0,1,1
3,16,0,3,639,38,365.0,1,11,7,2,2014,1,0,80,2,0,0,0
4,12,0,1,640,38,30.0,0,17,4,9,2015,0,1,80,2,1,1,1
4,14,0,2,640,267,1460.0,0,9,4,7,2015,2,1,80,22,0,1,0
0,16,1,2,706,307,60.0,1,19,3,10,2014,0,0,98,26,0,1,1
3,16,1,3,249,38,730.0,1,12,3,5,2015,1,1,39,2,0,0,0
3,16,1,2,696,274,2190.0,1,11,3,12,2014,1,1,98,23,0,1,0
2,15,0,1,640,38,30.0,0,10,2,8,2014,2,1,80,2,1,1,1
3,16,1,0,1066,165,28.0,1,18,5,1,2016,0,1,159,7,1,0,1
0,6,1,3,1083,150,2920.0,1,7,6,8,2014,2,0,159,7,0,0,0
0,16,0,0,640,86,60.0,1,18,7,6,2014,0,1,80,3,1,0,1
4,12,1,1,936,25,150.0,0,12,3,9,2014,1,1,131,2,1,1,1
0,16,0,3,640,139,90.0,1,15,5,9,2015,1,1,80,6,0,0,1
0,16,0,3,640,318,60.0,1,17,2,6,2014,0,1,80,27,0,0,1
4,12,1,0,1158,130,730.0,0,13,4,5,2015,1,1,168,4,1,0,0
3,16,1,3,1066,336,2190.0,1,18,2,1,2016,0,1,159,27,0,0,0
0,16,1,3,74,307,60.0,0,12,6,5,2014,1,1,15,26,0,0,1
2,15,0,1,640,104,1095.0,0,18,6,9,2015,0,1,80,4,1,1,0
0,16,0,2,632,86,1460.0,0,16,7,5,2014,0,1,78,3,0,1,0
2,15,0,1,640,111,30.0,1,14,5,6,2015,1,1,80,4,1,1,1
4,12,0,3,1251,211,730.0,1,13,7,6,2015,1,1,184,15,0,0,0
4,12,1,2,406,25,1095.0,1,16,4,11,2015,0,0,57,2,0,1,0
3,16,1,3,198,114,365.0,1,13,3,5,2015,1,0,26,4,0,0,0
0,16,1,2,847,25,730.0,1,15,7,1,2015,1,1,124,2,0,1,0
0,16,0,3,640,265,60.0,1,15,6,7,2014,1,1,80,22,0,0,1
4,12,1,0,1105,89,30.0,0,11,5,9,2015,1,1,161,4,1,0,1
4,12,0,2,639,5,180.0,1,11,7,5,2014,1,0,80,2,0,1,1
4,12,1,2,450,320,365.0,1,0,1,8,2015,3,1,61,27,0,1,0
4,12,0,0,640,68,180.0,1,14,5,3,2014,1,1,80,3,1,0,1
3,16,1,2,450,289,730.0,1,14,7,11,2015,1,1,61,23,0,1,0
4,12,1,3,1255,30,2190.0,1,18,5,5,2015,0,1,185,2,0,0,0
0,6,0,3,640,220,90.0,1,18,2,12,2013,0,1,80,16,0,0,1
4,12,1,2,696,36,120.0,1,12,3,5,2015,1,1,98,2,0,1,1
0,16,1,2,909,38,1460.0,1,14,2,2,2016,1,1,127,2,0,1,0
3,16,0,2,640,5,365.0,1,13,7,2,2016,1,1,80,2,0,1,0
4,14,0,2,640,104,1460.0,1,20,5,11,2015,3,1,80,4,0,1,0
0,16,1,3,1066,38,2190.0,1,17,1,11,2014,0,1,159,2,0,0,0
3,16,1,2,1280,364,2555.0,1,16,7,12,2014,0,1,193,28,0,1,0
4,14,0,4,1251,211,365.0,0,9,4,5,2015,2,1,184,15,2,2,0
2,15,1,0,329,130,4745.0,1,12,3,12,2013,1,0,42,4,1,0,0
3,16,1,2,463,88,60.0,1,18,6,8,2015,0,0,61,4,0,1,1
0,16,1,3,1,38,1095.0,1,18,2,12,2013,0,1,1,2,0,0,0
4,12,0,4,640,195,14.0,0,11,3,5,2015,1,1,80,12,2,2,1
0,16,0,3,640,104,365.0,1,17,3,10,2015,0,1,80,4,0,0,0
4,12,0,3,640,216,90.0,1,16,4,8,2015,0,1,80,16,0,0,1
0,16,0,3,640,111,60.0,1,13,1,6,2014,1,1,80,4,0,0,1
4,14,0,2,640,5,2920.0,0,19,4,11,2013,0,1,80,2,0,1,0
0,6,0,3,640,38,60.0,1,15,7,8,2014,1,1,80,2,0,0,1
4,12,0,0,640,38,21.0,0,16,4,7,2015,0,1,80,2,1,0,1
4,12,0,2,632,167,150.0,1,14,3,1,2014,1,1,78,8,0,1,1
4,12,0,1,640,5,30.0,1,13,2,7,2015,1,1,80,2,1,1,1
3,16,1,3,167,38,4380.0,1,11,5,5,2014,1,1,22,2,0,0,0
0,16,0,3,639,220,60.0,1,17,5,12,2014,0,0,80,16,0,0,1
4,12,0,1,640,104,60.0,0,12,2,7,2014,1,1,80,4,1,1,1
4,12,0,3,922,112,2190.0,1,13,1,2,2014,1,1,129,4,0,0,0
4,14,0,2,640,320,365.0,0,9,7,12,2014,2,1,80,27,0,1,0
0,16,0,2,640,111,60.0,0,16,7,8,2014,0,1,80,4,0,1,1
4,12,0,3,640,86,300.0,1,14,3,12,2014,1,1,80,3,0,0,1
3,16,1,2,450,289,365.0,1,16,6,5,2014,0,1,61,23,0,1,0
4,12,0,4,640,104,7.0,0,19,2,6,2014,0,1,80,4,2,2,1
4,12,1,3,1291,330,365.0,1,15,7,11,2013,1,1,196,27,0,0,0
4,14,0,1,640,38,730.0,0,14,4,12,2013,1,1,80,2,1,1,0
4,12,0,0,640,5,60.0,1,16,3,12,2014,0,1,80,2,1,0,1
4,12,0,1,640,104,3.0,0,15,4,4,2014,1,1,80,4,1,1,1
3,16,1,1,846,150,365.0,1,16,2,11,2013,0,0,124,7,1,1,0
0,6,1,2,847,38,2920.0,1,10,5,7,2015,2,1,124,2,0,1,0
4,12,0,2,640,5,365.0,1,13,1,2,2015,1,1,80,2,0,1,0
4,12,1,2,438,274,365.0,1,16,5,8,2015,0,1,60,23,0,1,0
4,12,1,0,407,359,3650.0,1,16,6,2,2016,0,1,57,28,1,0,0
4,12,1,3,1066,89,1095.0,1,18,1,11,2014,0,1,159,4,0,0,0
4,12,1,0,649,6,1095.0,0,16,4,10,2014,0,1,82,2,1,0,0
0,16,1,3,975,318,365.0,1,17,7,1,2014,0,0,136,27,0,0,0
4,12,1,0,450,274,730.0,1,14,7,10,2015,1,1,61,23,1,0,0
0,16,1,3,74,307,60.0,1,13,6,5,2014,1,1,15,26,0,0,1
0,16,0,3,640,111,120.0,1,12,4,10,2013,1,1,80,4,0,0,1
0,16,0,2,640,216,60.0,0,18,2,7,2015,0,1,80,16,0,1,1
0,16,1,2,214,130,60.0,1,13,7,7,2014,1,1,33,4,0,1,1
0,16,0,2,640,318,60.0,1,16,2,5,2014,0,1,80,27,0,1,1
0,16,1,3,55,86,1095.0,1,12,4,10,2014,1,1,12,3,0,0,0
3,16,1,2,1197,307,730.0,1,11,5,7,2014,1,1,173,26,0,1,0
